,errors,samples_type
84,2.399999787795144,train
85,2.093367964945034,train
86,2.3885819948733147,train
87,2.39967536760322,train
88,2392.360641891892,train
89,2392.360641891892,train
90,2.2403525506838964,train
91,13.846281927294006,train
92,13.846281927294006,train
93,2.2403525506838964,train
94,2372.7711503347537,train
95,2372.7711503347537,train
96,836.7389202256245,train
97,836.7389202256245,train
98,2.006767325884196,train
99,16.883400361911754,train
100,16.883400361911754,train
101,2.006767325884196,train
102,3.110874185793398,train
103,3.110874185793398,train
104,2.39967536760322,train
105,1.703503664290734,train
106,1067.4375,train
107,1067.4375,train
108,2.9456616644625653,train
109,3.4130858729053646,train
110,3.4130858729053646,train
111,2.9456616644625653,train
112,1.0,train
113,829.8994413407821,train
114,829.8994413407821,train
115,1230.5882352941176,train
116,1230.5882352941176,train
117,2.400000183969454,train
118,3.5206226267183336,train
119,3.5206226267183336,train
120,2.400000183969454,train
121,2.399999787795144,train
122,2.399999787795144,train
123,2.3999187469565704,train
124,1.7010002024701356,train
125,261.3859649122807,train
126,286.5192307692308,train
127,825.7608695652174,train
128,261.3859649122807,train
129,286.5192307692308,train
130,768.8502994011976,train
131,3.0144055679440345,train
132,3.3277452909053857,train
133,4.218355959755723,train
134,4.652528389789381,train
135,3.1158586906622583,train
136,7.376290317600057,train
137,3.0144055679440345,train
138,3.3277452909053857,train
139,7.24056536379293,train
140,4.218355959755723,train
141,4.652528389789381,train
142,2.921294532152258,train
143,203.85526315789474,train
144,224.53623188405797,train
145,674.170731707317,train
146,203.85526315789474,train
147,224.53623188405797,train
148,631.3632286995515,train
149,2.383676823469861,train
150,2.6315200091083417,train
151,3.408330038223277,train
152,3.759263303486933,train
153,2.606871763436837,train
154,6.044446381705728,train
155,2.383676823469861,train
156,2.6315200091083417,train
157,5.962939373768841,train
158,3.408330038223277,train
159,3.759263303486933,train
160,2.4532917689837035,train
161,1.0,train
162,233.0625,train
163,257.17241379310343,train
164,751.3883495145631,train
165,233.0625,train
166,257.17241379310343,train
167,703.3924731182796,train
168,2.710584175739542,train
169,2.9923545156838305,train
170,3.807982105015305,train
171,4.200234090514999,train
172,2.835293950333143,train
173,6.68731180008889,train
174,2.710584175739542,train
175,2.9923545156838305,train
176,6.567454690792486,train
177,3.807982105015305,train
178,4.200234090514999,train
179,2.6580919316325247,train
180,1.0,train
181,182.47058823529412,train
182,201.42857142857142,train
183,47.096774193548384,train
184,52.142857142857146,train
185,616.050909090909,train
186,182.47058823529412,train
187,201.42857142857142,train
188,578.0401606425703,train
189,469.33663366336634,train
190,47.096774193548384,train
191,52.142857142857146,train
192,396.2967032967033,train
193,1.0,train
194,11.01053039727289,train
195,12.15543142678683,train
196,3.09303626089004,train
197,3.4116327459522724,train
198,2.024247723739729,train
199,1.8440598899410598,train
200,1.0,train
201,2.627132125497128,train
202,2.377049034613819,train
203,5.492685862808624,train
204,2.1488170008828353,train
205,2.3722522286569268,train
206,5.422445473608327,train
207,3.09303626089004,train
208,3.4116327459522724,train
209,2.2377191466633155,train
210,2.399999787795144,train
211,2.024247723739729,train
212,1.8440598899410598,train
213,2.3216176224981027,train
214,1.0,train
215,2.627132125497128,train
216,2.398242475842169,train
217,2.352346646810473,train
218,1.2600081507257281,train
219,1.4270088346655447,train
220,1.1408602150537634,train
221,2.316295850871918,train
222,1.7889632712140402,train
223,1.9976865240023134,train
224,2.4482929452207904,train
225,2.951871009456074,train
226,1.637158054711246,train
227,1.6743620899149454,train
228,4.508590621366748,train
229,2.5025188916876573,train
230,2.2235311661198924,train
231,2.3805258174932633,train
232,12.0,train
233,1.0,train
234,1.0,train
235,68.5,train
236,624.0,train
237,624.0,train
238,68.5,train
239,1.0,train
240,829.8994413407821,train
241,829.8994413407821,train
242,1230.5882352941176,train
243,1230.5882352941176,train
244,2.400000183969454,train
245,3.5206226267183336,train
246,3.5206226267183336,train
247,2.400000183969454,train
248,2.399999787795144,train
249,2.399999787795144,train
250,2.3999187469565704,train
251,2.3076923076923075,train
252,10.63855421686747,train
253,3.074626865671642,train
254,29.568493150684933,train
255,12.698863636363637,train
256,2.676097238645058,train
257,1.1663573116174804,train
258,1.7182710892759903,train
259,2.0823102196091994,train
260,2.399999787795144,train
261,1.6526572482155764,train
262,2.3902645073141264,train
263,1.0,train
264,1455.0,train
265,370.0,train
266,186.17616033755274,train
267,162.5116738100609,train
268,97.80611243516051,train
269,138.95281782437746,train
270,2.3076923076923075,train
271,18.160944206008583,train
272,6.13903743315508,train
273,29.568493150684933,train
274,12.698863636363637,train
275,2.4424028301534557,train
276,1.9835687569811071,train
277,1.203800460323467,train
278,1.868264723627419,train
279,2.399999787795144,train
280,1.6526572482155764,train
281,2.3902645073141264,train
282,2.39967536760322,train
283,2372.7711503347537,train
284,2372.7711503347537,train
285,2.006767325884196,train
286,16.883400361911754,train
287,16.883400361911754,train
288,2.006767325884196,train
289,2372.7711503347537,train
290,2372.7711503347537,train
291,836.7389202256245,train
292,836.7389202256245,train
293,2.006767325884196,train
294,16.883400361911754,train
295,16.883400361911754,train
296,2.006767325884196,train
297,3.110874185793398,train
298,3.110874185793398,train
299,2.39967536760322,train
300,1.6999942127117786,train
301,839.276836158192,train
302,839.276836158192,train
303,2.400000183969454,train
304,3.5206226267183336,train
305,3.5206226267183336,train
306,2.400000183969454,train
307,1.0,train
308,829.8994413407821,train
309,829.8994413407821,train
310,1230.5882352941176,train
311,1230.5882352941176,train
312,2.400000183969454,train
313,3.5206226267183336,train
314,3.5206226267183336,train
315,2.400000183969454,train
316,2.399999787795144,train
317,2.399999787795144,train
318,2.3999187469565704,train
319,1.0,train
320,2.5447412057325596,train
321,2.7438107577415822,train
322,656.578947368421,train
323,5752.848484848485,train
324,122.00350877192983,train
325,103.14285714285714,train
326,1190.1882352941177,train
327,897.3030303030303,train
328,25.624844653665097,train
329,8.539326548561377,train
330,222.5466587338075,train
331,9.819084993293925,train
332,6.041014117532119,train
333,5.388456883160157,train
334,4.238818238517345,train
335,4.3173977815270845,train
336,45.865731509282945,train
337,34.93053607758324,train
338,3.9524573237152762,train
339,126.75,train
340,140.77777777777777,train
341,49.891304347826086,train
342,26.36,train
343,54.20338983050848,train
344,24.921875,train
345,6.109709026128266,train
346,2.900462962962963,train
347,5.765672693120451,train
348,4.292504570383913,train
349,4.837347232207045,train
350,2.391267874459341,train
351,1.2145265851779061,train
352,2.654227212681638,train
353,2.185845568657284,train
354,1.021344275675464,train
355,3.07532637075718,train
356,2.516657605310502,train
357,200.93045112781954,train
358,1673.3333333333333,train
359,44.89986844028651,train
360,32.632116004296456,train
361,414.0388007054674,train
362,268.81641468682506,train
363,8.148657550110071,train
364,2.7028253733921757,train
365,67.49827257717963,train
366,3.023986935409759,train
367,2.414259405355368,train
368,2.069355307830024,train
369,1.3931791115015206,train
370,1.6880451951035647,train
371,16.53773913438463,train
372,10.855097710258393,train
373,1.510351514162312,train
374,43.92857142857143,train
375,40.13513513513514,train
376,18.973118279569892,train
377,8.742574257425742,train
378,19.982978723404255,train
379,8.015625,train
380,1.909433962264151,train
381,1.0685608400247066,train
382,1.7402606296593421,train
383,1.4242631939684716,train
384,1.970432281836973,train
385,1.0469626476522202,train
386,2.4473373446550077,train
387,1.070750433418641,train
388,1.2107395939976981,train
389,3.054590009264121,train
390,1.2638553430380572,train
391,1.0,train
392,2.39967536760322,train
393,846.7326203208556,train
394,420.99274611398965,train
395,175.5865504358655,train
396,187.15942028985506,train
397,94.80639961312163,train
398,93.29557233822005,train
399,32.66538604417527,train
400,3.5471775891103,train
401,15.615080221518635,train
402,4.18204969705639,train
403,2.136542074877835,train
404,6.857689148260477,train
405,6.95537153326794,train
406,2.2652107315697974,train
407,3.110874185793398,train
408,3.024448249624522,train
409,2.595044209381156,train
410,1.0,train
411,148.4,train
412,193.53846153846155,train
413,49.78195488721804,train
414,42.15277777777778,train
415,71.486646884273,train
416,57.994535519125684,train
417,1.0,train
418,5.757756686798965,train
419,4.399225431660481,train
420,7.185202114958212,train
421,1.3937123616536458,train
422,2.432871590253206,train
423,1.9849476360757583,train
424,1.6214172847905775,train
425,2.2993706922385377,train
426,2.399999787795144,train
427,1.9203959346138701,train
428,2.4090586477074365,train
429,2.4000053116264866,train
430,17.214285714285715,train
431,21.866666666666667,train
432,7.737179487179487,train
433,5.26146851806206,train
434,6.7020547945205475,train
435,71.0,train
436,17.214285714285715,train
437,9.11111111111111,train
438,57.0,train
439,7.737179487179487,train
440,5.26146851806206,train
441,4.616906474820144,train
442,17.214285714285715,train
443,21.866666666666667,train
444,7.737179487179487,train
445,5.26146851806206,train
446,6.7020547945205475,train
447,71.0,train
448,17.214285714285715,train
449,9.11111111111111,train
450,57.0,train
451,7.737179487179487,train
452,5.26146851806206,train
453,4.616906474820144,train
454,6.414634146341464,train
455,7.866666666666666,train
456,3.689930600317992,train
457,3.071485666354172,train
458,3.696227080394922,train
459,38.0,train
460,6.414634146341464,train
461,7.866666666666666,train
462,59.0,train
463,3.689930600317992,train
464,3.071485666354172,train
465,3.363341968911917,train
466,6.414634146341464,train
467,7.866666666666666,train
468,3.689930600317992,train
469,3.071485666354172,train
470,1.9830960854092528,train
471,1.1845703125,train
472,1.3244415979958701,train
473,1.5249629638865307,train
474,3.696227080394922,train
475,38.0,train
476,6.414634146341464,train
477,7.866666666666666,train
478,59.0,train
479,3.689930600317992,train
480,3.071485666354172,train
481,3.363341968911917,train
482,1.7058823529411764,train
483,1.9830960854092528,train
484,1.1845703125,train
485,3.0,train
486,1.3244415979958701,train
487,1.5249629638865307,train
488,1.0485228464784953,train
489,1.703503664290734,train
490,147.3,train
491,233.0,train
492,13.78515854087657,train
493,15.32897572187904,train
494,15.611467236467236,train
495,668.0,train
496,147.3,train
497,99.85714285714286,train
498,659.0,train
499,13.78515854087657,train
500,15.32897572187904,train
501,24.323952879581153,train
502,147.3,train
503,233.0,train
504,13.78515854087657,train
505,15.32897572187904,train
506,15.611467236467236,train
507,668.0,train
508,147.3,train
509,99.85714285714286,train
510,659.0,train
511,13.78515854087657,train
512,15.32897572187904,train
513,24.323952879581153,train
514,1.0,train
515,51.67741935483871,train
516,88.94117647058823,train
517,6.451602451222089,train
518,7.755557856052175,train
519,7.912742204542538,train
520,349.5,train
521,51.67741935483871,train
522,88.94117647058823,train
523,688.0,train
524,6.451602451222089,train
525,7.755557856052175,train
526,12.323432343234323,train
527,1.0,train
528,69.65217391304348,train
529,126.0,train
530,6.451602451222089,train
531,7.755557856052175,train
532,5.222877358490566,train
533,9.326839826839826,train
534,2.399999787795144,train
535,1.9203959346138701,train
536,7.912742204542538,train
537,349.5,train
538,51.67741935483871,train
539,88.94117647058823,train
540,688.0,train
541,6.451602451222089,train
542,7.755557856052175,train
543,12.323432343234323,train
544,26.044117647058822,train
545,5.222877358490566,train
546,9.326839826839826,train
547,47.270270270270274,train
548,2.399999787795144,train
549,1.9203959346138701,train
550,2.4090586477074365,train
551,1.0,train
552,8.843989769820972,train
553,16.242424242424242,train
554,1.0020196273645285,train
555,1.4932377949746822,train
556,1.5108050107301492,train
557,1.159537360014687,train
558,1.0,train
559,1.7442622950819673,train
560,5.8712328767123285,train
561,20.356,train
562,65.66666666666667,train
563,2.3771214012181723,train
564,1.5644649239206794,train
565,1.0781638159007738,train
566,1.648392500631067,train
567,2.399998260914933,train
568,1.4762278890185867,train
569,2.3993996385579073,train
570,2.4634060116182286,train
571,2.1765982778093504,train
572,2.02366493392914,train
573,2.1765982778093504,train
574,2.02366493392914,train
575,1.777565745351576,train
576,1.811100390149767,train
577,1.777565745351576,train
578,1.811100390149767,train
579,2.6451547593181504,train
580,1.703503664290734,train
581,2.9456616644625653,train
582,2.1900746002769504,train
583,2.9456616644625653,train
584,2.1900746002769504,train
585,1.0,train
586,2.400000183969454,train
587,1.9958590735123631,train
588,2.400000183969454,train
589,1.9958590735123631,train
590,2.3885819948733147,train
591,2.39967536760322,train
592,2372.7711503347537,train
593,2372.7711503347537,train
594,2.006767325884196,train
595,16.883400361911754,train
596,16.883400361911754,train
597,2.006767325884196,train
598,2372.7711503347537,train
599,2372.7711503347537,train
600,836.7389202256245,train
601,836.7389202256245,train
602,2.006767325884196,train
603,16.883400361911754,train
604,16.883400361911754,train
605,2.006767325884196,train
606,3.110874185793398,train
607,3.110874185793398,train
608,2.39967536760322,train
609,1.6999942127117786,train
610,839.276836158192,train
611,839.276836158192,train
612,2.400000183969454,train
613,3.5206226267183336,train
614,3.5206226267183336,train
615,2.400000183969454,train
616,1.0,train
617,829.8994413407821,train
618,829.8994413407821,train
619,1230.5882352941176,train
620,1230.5882352941176,train
621,2.400000183969454,train
622,3.5206226267183336,train
623,3.5206226267183336,train
624,2.400000183969454,train
625,2.399999787795144,train
626,2.399999787795144,train
627,2.3999187469565704,train
628,2.39967536760322,train
629,2372.7711503347537,train
630,2372.7711503347537,train
631,2.006767325884196,train
632,16.883400361911754,train
633,16.883400361911754,train
634,2.006767325884196,train
635,2372.7711503347537,train
636,2372.7711503347537,train
637,836.7389202256245,train
638,836.7389202256245,train
639,2.006767325884196,train
640,16.883400361911754,train
641,16.883400361911754,train
642,2.006767325884196,train
643,3.110874185793398,train
644,3.110874185793398,train
645,2.39967536760322,train
646,1.6999942127117786,train
647,839.276836158192,train
648,839.276836158192,train
649,2.400000183969454,train
650,3.5206226267183336,train
651,3.5206226267183336,train
652,2.400000183969454,train
653,1.0,train
654,829.8994413407821,train
655,829.8994413407821,train
656,1230.5882352941176,train
657,1230.5882352941176,train
658,2.400000183969454,train
659,3.5206226267183336,train
660,3.5206226267183336,train
661,2.400000183969454,train
662,2.399999787795144,train
663,2.399999787795144,train
664,2.3999187469565704,train
665,1.0,train
666,6.0,train
667,7.0,train
668,1.0,train
669,1.0,train
670,64.45454545454545,train
671,68.0,train
672,4.0,train
673,3.0,train
674,2.3393512346854566,train
675,2.2493717906697257,train
676,2.3993996385579073,train
677,2.370639164756812,train
678,1633.3333333333333,train
679,1633.3333333333333,train
680,44.8058690744921,train
681,44.8058690744921,train
682,2.370639164756812,train
683,1.7220096914052538,train
684,368.91603053435114,train
685,368.91603053435114,train
686,10.556347150259068,train
687,10.556347150259068,train
688,2.3999187469565704,train
689,2.3076923076923075,train
690,21.0,train
691,5.0,train
692,29.568493150684933,train
693,5.955882352941177,train
694,14.383647798742139,train
695,3.832995951417004,train
696,3.0065359477124183,train
697,9.08,train
698,2.399999787795144,train
699,1.0255660516251408,train
700,2.3993996385579073,train
701,1.0,train
702,2.5447412057325596,train
703,51584.0,train
704,17344.0,train
705,41308.0,train
706,13954.0,train
707,58010.4,train
708,26312.0,train
709,48391.5,train
710,17691.0,train
711,38871.5,train
712,21187.5,train
713,52355.0,train
714,14312.0,train
715,788.5576509906899,train
716,60.481521739130436,train
717,720.7625201938611,train
718,56.70882352941177,train
719,926.0815254237289,train
720,84.12962962962963,train
721,848.6123853211009,train
722,81.31380753138075,train
723,32.75504322766571,train
724,33.626860622462786,train
725,35.84741314671332,train
726,429.29077440153645,train
727,227.17004297114795,train
728,17.705809257533396,train
729,389.3714349376114,train
730,207.65934268833087,train
731,16.64003364171573,train
732,34.366039744499645,train
733,343.7108492403584,train
734,267.55505520046484,train
735,24.960741067490076,train
736,313.7028209860269,train
737,245.27893564031984,train
738,24.198090692124104,train
739,51584.0,train
740,17344.0,train
741,41308.0,train
742,13954.0,train
743,58010.4,train
744,26312.0,train
745,48391.5,train
746,17691.0,train
747,38871.5,train
748,21187.5,train
749,52355.0,train
750,14312.0,train
751,788.5576509906899,train
752,60.481521739130436,train
753,720.7625201938611,train
754,56.70882352941177,train
755,926.0815254237289,train
756,84.12962962962963,train
757,848.6123853211009,train
758,81.31380753138075,train
759,32.75504322766571,train
760,33.626860622462786,train
761,35.84741314671332,train
762,429.29077440153645,train
763,227.17004297114795,train
764,17.705809257533396,train
765,389.3714349376114,train
766,207.65934268833087,train
767,16.64003364171573,train
768,34.366039744499645,train
769,343.7108492403584,train
770,267.55505520046484,train
771,24.960741067490076,train
772,313.7028209860269,train
773,245.27893564031984,train
774,24.198090692124104,train
775,53759.0,train
776,18078.0,train
777,43153.0,train
778,14573.0,train
779,30144.9,train
780,13753.0,train
781,25166.75,train
782,9249.0,train
783,23363.85714285714,train
784,14805.0,train
785,18367.0,train
786,14998.0,train
787,440.4112779060816,train
788,34.033313851548805,train
789,402.5699895797152,train
790,31.935126582278482,train
791,519.4997722925585,train
792,47.39004149377593,train
793,476.0157790927022,train
794,45.698876404494385,train
795,19.03200826019618,train
796,19.272727272727273,train
797,20.532236400268637,train
798,239.20298756165718,train
799,127.00126473229832,train
800,9.99732843546502,train
801,217.13833502983854,train
802,116.10310608315967,train
803,9.404611211573236,train
804,19.98417087823019,train
805,193.2471892469066,train
806,150.30100195185426,train
807,14.112375533428166,train
808,176.42111079625957,train
809,137.7643536456499,train
810,13.681643132220795,train
811,53759.0,train
812,18078.0,train
813,43153.0,train
814,14573.0,train
815,502.875,train
816,461.0,train
817,1211.3333333333333,train
818,254.2,train
819,30144.9,train
820,13753.0,train
821,25166.75,train
822,9249.0,train
823,23363.85714285714,train
824,14805.0,train
825,18367.0,train
826,14998.0,train
827,865.8955223880597,train
828,160.88888888888889,train
829,821.0,train
830,149.7,train
831,1534.423076923077,train
832,397.3,train
833,293.78723404255317,train
834,73.36842105263158,train
835,440.4112779060816,train
836,34.033313851548805,train
837,402.5699895797152,train
838,31.935126582278482,train
839,519.4997722925585,train
840,47.39004149377593,train
841,476.0157790927022,train
842,45.698876404494385,train
843,4.8553639757998015,train
844,1.5044278320874065,train
845,4.629582904222451,train
846,1.91403004154682,train
847,11.800932755913006,train
848,4.510013351134846,train
849,2.330076651177569,train
850,8.824366110080396,train
851,19.03200826019618,train
852,19.272727272727273,train
853,20.532236400268637,train
854,239.20298756165718,train
855,127.00126473229832,train
856,9.99732843546502,train
857,217.13833502983854,train
858,116.10310608315967,train
859,9.404611211573236,train
860,19.98417087823019,train
861,193.2471892469066,train
862,150.30100195185426,train
863,14.112375533428166,train
864,176.42111079625957,train
865,137.7643536456499,train
866,13.681643132220795,train
867,1.0590285093761649,train
868,2.0652806048269845,train
869,6.55509153616565,train
870,1.4440620805946522,train
871,2.107402534450523,train
872,2.593034208793729,train
873,1.385427394438723,train
874,1.6354540023894863,train
875,4.604848608837971,train
876,11.283422211283398,train
877,3.550336528655925,train
878,1.4220597584233947,train
879,2.185845568657284,train
880,1.4167711649143115,train
881,2.7323321554770317,train
882,29057.5,train
883,19402.0,train
884,23409.0,train
885,15737.0,train
886,20463.095238095237,train
887,7442.75,train
888,17797.0,train
889,6626.0,train
890,13817.6,train
891,8031.333333333333,train
892,13909.6,train
893,8099.0,train
894,221.45418730973557,train
895,18.38553561718325,train
896,201.81184359347228,train
897,17.321559970566593,train
898,263.29522437391415,train
899,26.58703203396372,train
900,240.90318880477173,train
901,25.90491118077325,train
902,11.385206532180595,train
903,12.359637993741014,train
904,13.233775972504295,train
905,159.12241026837165,train
906,63.85676643642876,train
907,5.396457977318627,train
908,143.45363887908783,train
909,58.20306080051706,train
910,5.098402018502943,train
911,11.934389140271493,train
912,115.42212969050576,train
913,76.13976463751271,train
914,7.894794883105425,train
915,105.02949047524883,train
916,69.6908757210278,train
917,7.740298507462686,train
918,29057.5,train
919,19402.0,train
920,23409.0,train
921,15737.0,train
922,20463.095238095237,train
923,7442.75,train
924,17797.0,train
925,6626.0,train
926,13817.6,train
927,8031.333333333333,train
928,13909.6,train
929,8099.0,train
930,221.45418730973557,train
931,18.38553561718325,train
932,201.81184359347228,train
933,17.321559970566593,train
934,263.29522437391415,train
935,26.58703203396372,train
936,240.90318880477173,train
937,25.90491118077325,train
938,11.385206532180595,train
939,12.359637993741014,train
940,13.233775972504295,train
941,159.12241026837165,train
942,63.85676643642876,train
943,5.396457977318627,train
944,143.45363887908783,train
945,58.20306080051706,train
946,5.098402018502943,train
947,11.934389140271493,train
948,115.42212969050576,train
949,76.13976463751271,train
950,7.894794883105425,train
951,105.02949047524883,train
952,69.6908757210278,train
953,7.740298507462686,train
954,12088.8,train
955,10094.5,train
956,16271.333333333334,train
957,16406.0,train
958,11437.97435897436,train
959,3885.125,train
960,10567.214285714286,train
961,3460.6666666666665,train
962,8095.740740740741,train
963,4584.818181818182,train
964,7341.2,train
965,4238.0,train
966,123.59920125745813,train
967,10.313221329437546,train
968,112.63845953456061,train
969,9.72479240806643,train
970,147.60682242565014,train
971,14.911636589919103,train
972,135.02841819750955,train
973,14.518248175182482,train
974,6.65468508002065,train
975,7.095132039452752,train
976,7.590738128819934,train
977,88.57274892349437,train
978,35.68004014334289,train
979,3.041158791117048,train
980,79.91711450084577,train
981,32.52560349318977,train
982,2.8781920903954803,train
983,6.979712977972728,train
984,65.02325581395348,train
985,42.74470230775737,train
986,4.44953475967522,train
987,59.197109560412315,train
988,39.11960407897286,train
989,4.362425798171025,train
990,12088.8,train
991,10094.5,train
992,16271.333333333334,train
993,16406.0,train
994,154.51612903225808,train
995,150.9090909090909,train
996,366.3333333333333,train
997,70.81818181818181,train
998,11437.97435897436,train
999,3885.125,train
1000,10567.214285714286,train
1001,3460.6666666666665,train
1002,8095.740740740741,train
1003,4584.818181818182,train
1004,7341.2,train
1005,4238.0,train
1006,329.97397769516726,train
1007,48.583333333333336,train
1008,309.340206185567,train
1009,46.743589743589745,train
1010,551.3142857142857,train
1011,115.26190476190476,train
1012,106.51063829787235,train
1013,22.67105263157895,train
1014,123.59920125745813,train
1015,10.313221329437546,train
1016,112.63845953456061,train
1017,9.72479240806643,train
1018,147.60682242565014,train
1019,14.911636589919103,train
1020,135.02841819750955,train
1021,14.518248175182482,train
1022,1.4361555512833282,train
1023,1.6751758019458627,train
1024,1.3854581032196605,train
1025,1.05,train
1026,3.6133990874533763,train
1027,1.8127503337783712,train
1028,1.3668738633587578,train
1029,3.8577832740763642,train
1030,6.65468508002065,train
1031,7.095132039452752,train
1032,7.590738128819934,train
1033,88.57274892349437,train
1034,35.68004014334289,train
1035,3.041158791117048,train
1036,79.91711450084577,train
1037,32.52560349318977,train
1038,2.8781920903954803,train
1039,6.979712977972728,train
1040,65.02325581395348,train
1041,42.74470230775737,train
1042,4.44953475967522,train
1043,59.197109560412315,train
1044,39.11960407897286,train
1045,4.362425798171025,train
1046,1.091510474090408,train
1047,1.2135865097347263,train
1048,2.598811074771157,train
1049,2.3264174356984717,train
1050,5.338610648188755,train
1051,2.4576257770327503,train
1052,2.3891061354329604,train
1053,3.3510556915544676,train
1054,1.7842662148770898,train
1055,4.26067643881695,train
1056,1.0913803594434643,train
1057,1.768750702799955,train
1058,1.2107395939976981,train
1059,4.482895004578289,train
1060,1.1827216112362529,train
1061,1.0,train
1062,1.6992434644482137,train
1063,6183.166666666667,train
1064,5004.0,train
1065,11699.666666666666,train
1066,11951.0,train
1067,3265.0841121495328,train
1068,1866.5116279069769,train
1069,3005.5641025641025,train
1070,1697.0625,train
1071,4276.654545454546,train
1072,3483.090909090909,train
1073,4001.15,train
1074,3272.125,train
1075,52.86435248855387,train
1076,9.14254844053879,train
1077,49.77237030945125,train
1078,9.539831865492394,train
1079,94.97234759178174,train
1080,17.70992125984252,train
1081,90.10242730562835,train
1082,22.088945723216824,train
1083,8.112747819838651,train
1084,4.391658423244151,train
1085,4.0465326125648815,train
1086,24.916366667778185,train
1087,15.722124771201953,train
1088,3.124428894834328,train
1089,23.352620010452615,train
1090,14.872238475892097,train
1091,3.623734629682585,train
1092,6.47481840778011,train
1093,32.68113666216777,train
1094,28.63116329050987,train
1095,6.451856740056392,train
1096,31.06477557138042,train
1097,27.376192259007684,train
1098,8.778887535525781,train
1099,6183.166666666667,train
1100,5004.0,train
1101,11699.666666666666,train
1102,11951.0,train
1103,3265.0841121495328,train
1104,1866.5116279069769,train
1105,3005.5641025641025,train
1106,1697.0625,train
1107,4276.654545454546,train
1108,3483.090909090909,train
1109,4001.15,train
1110,3272.125,train
1111,52.86435248855387,train
1112,9.14254844053879,train
1113,49.77237030945125,train
1114,9.539831865492394,train
1115,94.97234759178174,train
1116,17.70992125984252,train
1117,90.10242730562835,train
1118,22.088945723216824,train
1119,8.112747819838651,train
1120,4.391658423244151,train
1121,4.0465326125648815,train
1122,24.916366667778185,train
1123,15.722124771201953,train
1124,3.124428894834328,train
1125,23.352620010452615,train
1126,14.872238475892097,train
1127,3.623734629682585,train
1128,6.47481840778011,train
1129,32.68113666216777,train
1130,28.63116329050987,train
1131,6.451856740056392,train
1132,31.06477557138042,train
1133,27.376192259007684,train
1134,8.778887535525781,train
1135,1.0,train
1136,3465.304347826087,train
1137,3364.375,train
1138,6321.5,train
1139,6463.25,train
1140,1842.65,train
1141,1088.6375,train
1142,1720.3055555555557,train
1143,1018.9310344827586,train
1144,2451.0582524271845,train
1145,2042.9268292682927,train
1146,2324.9189189189187,train
1147,1911.9333333333334,train
1148,30.0422363037621,train
1149,5.449949678717968,train
1150,28.32128186907465,train
1151,5.894793459552496,train
1152,54.20823931170132,train
1153,10.490916271721959,train
1154,51.48675430066061,train
1155,13.570250458155162,train
1156,5.323158744646493,train
1157,2.9466416111365237,train
1158,2.476474775335884,train
1159,14.053441048585833,train
1160,9.00308458828498,train
1161,1.9591563626711495,train
1162,13.263398708433428,train
1163,8.623518430024834,train
1164,2.623689952976611,train
1165,3.9703799766567243,train
1166,18.666033347710137,train
1167,16.47801495951553,train
1168,3.9551865882163293,train
1169,17.905989559748186,train
1170,15.95755168911798,train
1171,5.899245101889427,train
1172,1.3333333333333333,train
1173,4688.35294117647,train
1174,4485.833333333333,train
1175,6896.181818181818,train
1176,6463.25,train
1177,170.90361445783134,train
1178,200.56666666666666,train
1179,416.06976744186045,train
1180,538.2,train
1181,2507.0068027210887,train
1182,1476.1186440677966,train
1183,2337.0188679245284,train
